 Iraq,2010,number of immigrants: 3489.0,number male: 1799.0,number female: 1688.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Michigan,Age: 25-34 years,Marital Status: ?
 Ireland,2006,number of immigrants: 1754.0,number male: 907.0,number female: 842.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Ireland,2007,number of immigrants: 1335.0,number male: 717.0,number female: 618.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Ireland,2008,number of immigrants: 2179.0,number male: 1150.0,number female: 1029.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Ireland,2009,number of immigrants: 1296.0,number male: 708.0,number female: 586.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Ireland,2010,number of immigrants: 1178.0,number male: 674.0,number female: 503.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Israel,2006,number of immigrants: 2905.0,number male: 1564.0,number female: 1338.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Israel,2007,number of immigrants: 2363.0,number male: 1282.0,number female: 1077.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Israel,2008,number of immigrants: 2933.0,number male: 1680.0,number female: 1253.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Israel,2009,number of immigrants: 3410.0,number male: 2047.0,number female: 1363.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Israel,2010,number of immigrants: 3205.0,number male: 1795.0,number female: 1409.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Italy,2006,number of immigrants: 2769.0,number male: 1531.0,number female: 1229.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Italy,2007,number of immigrants: 2217.0,number male: 1206.0,number female: 1006.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Italy,2008,number of immigrants: 2991.0,number male: 1595.0,number female: 1394.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Italy,2009,number of immigrants: 2552.0,number male: 1424.0,number female: 1126.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Italy,2010,number of immigrants: 2064.0,number male: 1175.0,number female: 888.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Jamaica,2006,number of immigrants: 18953.0,number male: 7358.0,number female: 11571.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Jamaica,2008,number of immigrants: 21324.0,number male: 8298.0,number female: 13015.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Florida,Age: 35-44 years,Marital Status: ?
 Jamaica,2009,number of immigrants: 15098.0,number male: 6558.0,number female: 8536.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Jamaica,2010,number of immigrants: 12070.0,number male: 5092.0,number female: 6977.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Japan,2006,number of immigrants: 2192.0,number male: 773.0,number female: 1414.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Japan,2007,number of immigrants: 1934.0,number male: 686.0,number female: 1247.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Japan,2008,number of immigrants: 2712.0,number male: 875.0,number female: 1837.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Japan,2009,number of immigrants: 2192.0,number male: 754.0,number female: 1437.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Japan,2010,number of immigrants: 1622.0,number male: 560.0,number female: 1061.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Jordan,2006,number of immigrants: 2634.0,number male: 1300.0,number female: 1329.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Jordan,2007,number of immigrants: 2125.0,number male: 1136.0,number female: 986.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Jordan,2008,number of immigrants: 2632.0,number male: 1513.0,number female: 1117.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Jordan,2009,number of immigrants: 2891.0,number male: 1812.0,number female: 1076.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Jordan,2010,number of immigrants: 2436.0,number male: 1375.0,number female: 1059.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Kazakhstan,2006,number of immigrants: 872.0,number male: 301.0,number female: 571.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Kazakhstan,2007,number of immigrants: 725.0,number male: 272.0,number female: 453.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Kazakhstan,2008,number of immigrants: 908.0,number male: 323.0,number female: 585.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Kazakhstan,2009,number of immigrants: 917.0,number male: 345.0,number female: 572.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Kazakhstan,2010,number of immigrants: 763.0,number male: 255.0,number female: 508.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Kenya,2006,number of immigrants: 1636.0,number male: 825.0,number female: 810.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Kenya,2007,number of immigrants: 1396.0,number male: 679.0,number female: 717.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Kenya,2008,number of immigrants: 2218.0,number male: 1080.0,number female: 1137.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Texas,Age: 35-44 years,Marital Status: ?
 Kenya,2009,number of immigrants: 2546.0,number male: 1293.0,number female: 1249.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Texas,Age: 25-34 years,Marital Status: ?
 Kenya,2010,number of immigrants: 3043.0,number male: 1522.0,number female: 1521.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Texas,Age: 25-34 years,Marital Status: ?
 Korea,2006,number of immigrants: 17668.0,number male: 7172.0,number female: 10431.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Korea,2007,number of immigrants: 17628.0,number male: 7136.0,number female: 10481.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 45-54 years,Marital Status: ?
 Korea,2008,number of immigrants: 22759.0,number male: 9183.0,number female: 13557.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
" Korea, North",2009,number of immigrants: 28.0,number male: 13.0,number female: 15.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New Jersey,Age: 65 years and over,Marital Status: ?
" Korea, South",2009,number of immigrants: 17576.0,number male: 7514.0,number female: 10054.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 45-54 years,Marital Status: ?
" Korea, South",2010,number of immigrants: 11170.0,number male: 4972.0,number female: 6192.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Kosovo,2008,number of immigrants: 89.0,number male: 52.0,number female: 37.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Kosovo,2009,number of immigrants: 397.0,number male: 216.0,number female: 181.0,Occupation: Service occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Kosovo,2010,number of immigrants: 590.0,number male: 319.0,number female: 271.0,Occupation: Service occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Kuwait,2006,number of immigrants: 903.0,number male: 460.0,number female: 442.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Kuwait,2007,number of immigrants: 755.0,number male: 402.0,number female: 352.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Kuwait,2008,number of immigrants: 1031.0,number male: 573.0,number female: 458.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Kuwait,2009,number of immigrants: 1152.0,number male: 693.0,number female: 459.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Kuwait,2010,number of immigrants: 919.0,number male: 514.0,number female: 405.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Kyrgyzstan,2006,number of immigrants: 246.0,number male: 79.0,number female: 167.0,Occupation: Students or children,Leading states of permanent residence: Washington,Age: 25-34 years,Marital Status: ?
 Kyrgyzstan,2007,number of immigrants: 331.0,number male: 107.0,number female: 224.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Washington,Age: 25-34 years,Marital Status: ?
 Kyrgyzstan,2008,number of immigrants: 361.0,number male: 128.0,number female: 233.0,Occupation: Students or children,Leading states of permanent residence: Washington,Age: 25-34 years,Marital Status: ?
 Kyrgyzstan,2009,number of immigrants: 338.0,number male: 105.0,number female: 233.0,Occupation: Students or children,Leading states of permanent residence: Washington,Age: 25-34 years,Marital Status: ?
 Kyrgyzstan,2010,number of immigrants: 380.0,number male: 121.0,number female: 259.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Washington,Age: 25-34 years,Marital Status: ?
 Laos,2006,number of immigrants: 4114.0,number male: 1864.0,number female: 2226.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Laos,2007,number of immigrants: 3787.0,number male: 1728.0,number female: 2053.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Laos,2008,number of immigrants: 5553.0,number male: 2486.0,number female: 3056.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Laos,2009,number of immigrants: 3081.0,number male: 1433.0,number female: 1641.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Laos,2010,number of immigrants: 2743.0,number male: 1178.0,number female: 1561.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Latvia,2006,number of immigrants: 347.0,number male: 131.0,number female: 216.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Latvia,2007,number of immigrants: 327.0,number male: 117.0,number female: 210.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Latvia,2008,number of immigrants: 455.0,number male: 172.0,number female: 283.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Latvia,2009,number of immigrants: 404.0,number male: 157.0,number female: 247.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Latvia,2010,number of immigrants: 342.0,number male: 111.0,number female: 231.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Lebanon,2006,number of immigrants: 3393.0,number male: 1619.0,number female: 1766.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Lebanon,2007,number of immigrants: 2779.0,number male: 1375.0,number female: 1401.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Lebanon,2008,number of immigrants: 3399.0,number male: 1764.0,number female: 1633.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Lebanon,2009,number of immigrants: 3787.0,number male: 2076.0,number female: 1710.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Lebanon,2010,number of immigrants: 3266.0,number male: 1724.0,number female: 1541.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Liberia,2006,number of immigrants: 2193.0,number male: 924.0,number female: 1267.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Minnesota,Age: 25-34 years,Marital Status: ?
 Liberia,2007,number of immigrants: 1815.0,number male: 749.0,number female: 1066.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Minnesota,Age: 25-34 years,Marital Status: ?
 Liberia,2008,number of immigrants: 2468.0,number male: 1069.0,number female: 1399.0,Occupation: Students or children,Leading states of permanent residence: Pennsylvania,Age: 25-34 years,Marital Status: ?
 Liberia,2009,number of immigrants: 2767.0,number male: 1254.0,number female: 1512.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Pennsylvania,Age: 25-34 years,Marital Status: ?
 Liberia,2010,number of immigrants: 3360.0,number male: 1535.0,number female: 1825.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Pennsylvania,Age: 25-34 years,Marital Status: ?
 Libya,2006,number of immigrants: 142.0,number male: 63.0,number female: 79.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Libya,2007,number of immigrants: 136.0,number male: 70.0,number female: 65.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Libya,2008,number of immigrants: 198.0,number male: 111.0,number female: 87.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Libya,2009,number of immigrants: 249.0,number male: 154.0,number female: 95.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Libya,2010,number of immigrants: 173.0,number male: 91.0,number female: 82.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Lithuania,2006,number of immigrants: 964.0,number male: 358.0,number female: 606.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Illinois,Age: 25-34 years,Marital Status: ?
 Lithuania,2007,number of immigrants: 819.0,number male: 278.0,number female: 541.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Illinois,Age: 25-34 years,Marital Status: ?
 Lithuania,2008,number of immigrants: 969.0,number male: 356.0,number female: 613.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Illinois,Age: 35-44 years,Marital Status: ?
 Lithuania,2009,number of immigrants: 786.0,number male: 298.0,number female: 488.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Illinois,Age: 25-34 years,Marital Status: ?
 Lithuania,2010,number of immigrants: 843.0,number male: 289.0,number female: 554.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Illinois,Age: 25-34 years,Marital Status: ?
 Macau,2006,number of immigrants: 163.0,number male: 63.0,number female: 100.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 18-24 years,Marital Status: ?
 Macau,2007,number of immigrants: 158.0,number male: 79.0,number female: 77.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 18-24 years,Marital Status: ?
 Macau,2008,number of immigrants: 181.0,number male: 79.0,number female: 102.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 18-24 years,Marital Status: ?
 Macau,2009,number of immigrants: 158.0,number male: 76.0,number female: 82.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 18-24 years,Marital Status: ?
 Macau,2010,number of immigrants: 94.0,number male: 50.0,number female: 44.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 18-24 years,Marital Status: ?
 Macedonia,2006,number of immigrants: 837.0,number male: 390.0,number female: 446.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Macedonia,2007,number of immigrants: 597.0,number male: 297.0,number female: 300.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Illinois,Age: 25-34 years,Marital Status: ?
 Macedonia,2008,number of immigrants: 756.0,number male: 366.0,number female: 390.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: New Jersey,Age: 25-34 years,Marital Status: ?
 Macedonia,2009,number of immigrants: 741.0,number male: 376.0,number female: 365.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New Jersey,Age: 25-34 years,Marital Status: ?
 Macedonia,2010,number of immigrants: 682.0,number male: 356.0,number female: 326.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Madagascar,2006,number of immigrants: 36.0,number male: 13.0,number female: 23.0,Occupation: Sales and office occupations,Leading states of permanent residence: Florida,Age: 25-34 years,Marital Status: ?
 Madagascar,2008,number of immigrants: 43.0,number male: 21.0,number female: 22.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 45-54 years,Marital Status: ?
 Madagascar,2009,number of immigrants: 49.0,number male: 17.0,number female: 32.0,Occupation: Students or children,Leading states of permanent residence: Georgia,Age: 35-44 years,Marital Status: ?
 Madagascar,2010,number of immigrants: 55.0,number male: 21.0,number female: 34.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Maryland,Age: 35-44 years,Marital Status: ?
 Malawi,2006,number of immigrants: 67.0,number male: 27.0,number female: 40.0,Occupation: Sales and office occupations,Leading states of permanent residence: California,Age: 45-54 years,Marital Status: ?
 Malawi,2007,number of immigrants: 46.0,number male: 22.0,number female: 24.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Texas,Age: 25-34 years,Marital Status: ?
 Malawi,2008,number of immigrants: 64.0,number male: 26.0,number female: 38.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Malawi,2009,number of immigrants: 58.0,number male: 29.0,number female: 29.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 45-54 years,Marital Status: ?
 Malawi,2010,number of immigrants: 80.0,number male: 35.0,number female: 45.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Malaysia,2006,number of immigrants: 1264.0,number male: 525.0,number female: 738.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Malaysia,2007,number of immigrants: 1217.0,number male: 543.0,number female: 674.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Malaysia,2008,number of immigrants: 1705.0,number male: 720.0,number female: 984.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Malaysia,2009,number of immigrants: 1178.0,number male: 499.0,number female: 678.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Malaysia,2010,number of immigrants: 1211.0,number male: 552.0,number female: 659.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Mali,2006,number of immigrants: 118.0,number male: 80.0,number female: 38.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Mali,2007,number of immigrants: 93.0,number male: 75.0,number female: 18.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Mali,2008,number of immigrants: 124.0,number male: 94.0,number female: 30.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Mali,2009,number of immigrants: 149.0,number male: 122.0,number female: 27.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Mali,2010,number of immigrants: 200.0,number male: 151.0,number female: 49.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Malta,2006,number of immigrants: 86.0,number male: 50.0,number female: 36.0,Occupation: Service occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Malta,2007,number of immigrants: 66.0,number male: 32.0,number female: 33.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 55-64 years,Marital Status: ?
 Malta,2008,number of immigrants: 71.0,number male: 33.0,number female: 38.0,Occupation: Sales and office occupations,Leading states of permanent residence: New York,Age: 45-54 years,Marital Status: ?
 Malta,2009,number of immigrants: 72.0,number male: 36.0,number female: 36.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 55-64 years,Marital Status: ?
 Malta,2010,number of immigrants: 46.0,number male: 18.0,number female: 28.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 45-54 years,Marital Status: ?
 Marshall Islands,2009,number of immigrants: 29.0,number male: 21.0,number female: 8.0,Occupation: Students or children,Leading states of permanent residence: Virginia,Age: 25-34 years,Marital Status: ?
 Martinique,2009,number of immigrants: 23.0,number male: 12.0,number female: 11.0,Occupation: Students or children,Leading states of permanent residence: New Jersey,Age: 25-34 years,Marital Status: ?
 Martinique,2010,number of immigrants: 14.0,number male: 6.0,number female: 8.0,Occupation: Students or children,Leading states of permanent residence: Colorado,Age: 18-24 years,Marital Status: ?
 Mauritania,2006,number of immigrants: 106.0,number male: 90.0,number female: 16.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Mauritania,2007,number of immigrants: 72.0,number male: 62.0,number female: 10.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Ohio,Age: 35-44 years,Marital Status: ?
 Mauritania,2008,number of immigrants: 122.0,number male: 106.0,number female: 16.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Ohio,Age: 35-44 years,Marital Status: ?
 Mauritania,2009,number of immigrants: 175.0,number male: 156.0,number female: 19.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
 Mauritania,2010,number of immigrants: 281.0,number male: 232.0,number female: 49.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: Ohio,Age: 35-44 years,Marital Status: ?
 Mauritius,2006,number of immigrants: 65.0,number male: 29.0,number female: 36.0,Occupation: Sales and office occupations,Leading states of permanent residence: Virginia,Age: 35-44 years,Marital Status: ?
 Mauritius,2007,number of immigrants: 55.0,number male: 25.0,number female: 30.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Mauritius,2009,number of immigrants: 89.0,number male: 41.0,number female: 48.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Mauritius,2010,number of immigrants: 79.0,number male: 38.0,number female: 41.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: New Jersey,Age: 35-44 years,Marital Status: ?
 Mexico,2006,number of immigrants: 83979.0,number male: 42111.0,number female: 41664.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Mexico,2008,number of immigrants: 231815.0,number male: 104315.0,number female: 127456.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Mexico,2009,number of immigrants: 111630.0,number male: 57494.0,number female: 54088.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Mexico,2010,number of immigrants: 67062.0,number male: 34549.0,number female: 32502.0,Occupation: Production/ transportation/ and material moving occupations,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
" Micronesia, Federated States of",2006,number of immigrants: 41.0,number male: 30.0,number female: 11.0,Occupation: Students or children,Leading states of permanent residence: Hawaii,Age: 25-34 years,Marital Status: ?
" Micronesia, Federated States of",2008,number of immigrants: 62.0,number male: 46.0,number female: 16.0,Occupation: Students or children,Leading states of permanent residence: Washington,Age: 25-34 years,Marital Status: ?
" Micronesia, Federated States of",2009,number of immigrants: 125.0,number male: 96.0,number female: 29.0,Occupation: Military,Leading states of permanent residence: Washington,Age: 25-34 years,Marital Status: ?
" Micronesia, Federated States of",2010,number of immigrants: 84.0,number male: 66.0,number female: 18.0,Occupation: Students or children,Leading states of permanent residence: Texas,Age: 25-34 years,Marital Status: ?
 Moldova,2006,number of immigrants: 988.0,number male: 419.0,number female: 569.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Moldova,2007,number of immigrants: 1068.0,number male: 463.0,number female: 605.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Moldova,2008,number of immigrants: 1328.0,number male: 556.0,number female: 772.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 25-34 years,Marital Status: ?
 Moldova,2009,number of immigrants: 1239.0,number male: 545.0,number female: 694.0,Occupation: Students or children,Leading states of permanent residence: Washington,Age: 25-34 years,Marital Status: ?
 Moldova,2010,number of immigrants: 1235.0,number male: 543.0,number female: 692.0,Occupation: Students or children,Leading states of permanent residence: Washington,Age: 25-34 years,Marital Status: ?
 Mongolia,2006,number of immigrants: 60.0,number male: 13.0,number female: 47.0,Occupation: Students or children,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Mongolia,2007,number of immigrants: 53.0,number male: 7.0,number female: 46.0,Occupation: Service occupations,Leading states of permanent residence: Colorado,Age: 35-44 years,Marital Status: ?
 Mongolia,2008,number of immigrants: 129.0,number male: 23.0,number female: 106.0,Occupation: Service occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Mongolia,2009,number of immigrants: 137.0,number male: 31.0,number female: 106.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: Virginia,Age: 35-44 years,Marital Status: ?
 Mongolia,2010,number of immigrants: 157.0,number male: 33.0,number female: 124.0,Occupation: Management/ professional/ and related occupations,Leading states of permanent residence: California,Age: 35-44 years,Marital Status: ?
 Montenegro,2008,number of immigrants: 32.0,number male: 19.0,number female: 13.0,Occupation: Homemakers,Leading states of permanent residence: New York,Age: 45-54 years,Marital Status: ?
 Montenegro,2009,number of immigrants: 140.0,number male: 76.0,number female: 64.0,Occupation: Service occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Montenegro,2010,number of immigrants: 167.0,number male: 79.0,number female: 88.0,Occupation: Service occupations,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Montserrat,2006,number of immigrants: 96.0,number male: 31.0,number female: 65.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 25-34 years,Marital Status: ?
 Montserrat,2008,number of immigrants: 87.0,number male: 40.0,number female: 47.0,Occupation: Students or children,Leading states of permanent residence: New York,Age: 35-44 years,Marital Status: ?
